ActorID,Name,BaseAttack,ProjectileAttack,ElementPower,WeaponDurability,MineruDurability,CanFuseToArrow,ArrowMultiplier,CanCut,AddsShieldAttack,ReplaceProperties,Property1,Property2,Property3,NamingRule,Adjective,BindTypeSword,BindTypeSpear,IconURL,SortOrder
Item_Roast_19,Roasted Big Radish,1,0,0,0,5,0,1,0,0,0,-,-,-,-,Roasted-Radish,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_Roast_19.png,240
Item_Roast_56,Toasty Skyshroom,1,0,0,0,5,0,1,0,0,1,-,-,-,PowHammer,Toasty-Shroom,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_Roast_56.png,241
Item_Roast_06,Toasty Hylian Shroom,1,0,0,0,5,0,1,0,0,0,-,-,-,PowHammer,Toasty-Shroom,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_Roast_06.png,242
Item_Roast_04,Toasty Stamella Shroom,1,0,0,0,5,0,1,0,0,0,-,-,-,PowHammer,Toasty-Shroom,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_Roast_04.png,243
Item_Roast_36,Toasty Rushroom,1,0,0,0,5,0,1,0,0,1,-,-,-,PowHammer,Toasty-Shroom,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_Roast_36.png,244
Item_Roast_32,Toasty Sunshroom,1,0,0,0,5,0,1,0,0,1,-,-,-,PowHammer,Toasty-Shroom,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_Roast_32.png,245
Item_Roast_31,Toasty Chillshroom,1,0,0,0,5,0,1,0,0,1,-,-,-,PowHammer,Toasty-Shroom,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_Roast_31.png,246
Item_Roast_33,Toasty Zapshroom,1,0,0,0,5,0,1,0,0,1,-,-,-,PowHammer,Toasty-Shroom,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_Roast_33.png,247
Item_Roast_37,Toasty Razorshroom,1,0,0,0,5,0,1,0,0,1,-,-,-,PowHammer,Toasty-Shroom,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_Roast_37.png,248
Item_Roast_38,Toasty Ironshroom,1,0,0,0,5,0,1,0,0,1,-,-,-,PowHammer,Toasty-Shroom,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_Roast_38.png,249
Item_Roast_39,Toasty Silent Shroom,1,0,0,0,5,0,1,0,0,1,-,-,-,PowHammer,Toasty-Shroom,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_Roast_39.png,250
Item_Roast_58,Toasty Brightcap,1,0,0,0,5,0,1,0,0,1,-,-,-,PowHammer,Toasty-Shroom,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_Roast_58.png,251
Item_Roast_53,Toasty Endura Shroom,1,0,0,0,5,0,1,0,0,1,-,-,-,PowHammer,Toasty-Shroom,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_Roast_53.png,252
Item_Roast_05,Toasted Hearty Truffle,1,0,0,0,5,0,1,0,0,0,-,-,-,PowHammer,Toasted-Truffle,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_Roast_05.png,253
Item_Roast_49,Toasted Big Hearty Truffle,1,0,0,0,5,0,1,0,0,1,-,-,-,PowHammer,Toasted-Truffle,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_Roast_49.png,254
Item_Roast_01,Seared Steak,1,0,0,0,5,0,1,0,0,0,-,-,-,-,Seared-Steak,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_Roast_01.png,255
Item_Roast_40,Seared Prime Steak,1,0,0,0,5,0,1,0,0,1,-,-,-,-,Seared-Steak,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_Roast_40.png,256
Item_Roast_45,Seared Gourmet Steak,1,0,0,0,5,0,1,0,0,1,-,-,-,-,Seared-Steak,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_Roast_45.png,257
Item_Roast_02,Roasted Bird Drumstick,1,0,0,0,5,0,1,0,0,0,-,-,-,-,Roasted-Drumstick,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_Roast_02.png,258
Item_Roast_41,Roasted Bird Thigh,1,0,0,0,5,0,1,0,0,1,-,-,-,-,Seared-Bird,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_Roast_41.png,259
Item_Roast_46,Roasted Whole Bird,1,0,0,0,5,0,1,0,0,1,-,-,-,-,Seared-Bird,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_Roast_46.png,260
Item_RoastFish_16,Roasted Arowana,1,0,0,0,5,0,1,0,0,0,-,-,-,-,Grilled-Arowana,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_RoastFish_16.png,261
Item_RoastFish_01,Roasted Bass,1,0,0,0,5,0,1,0,0,0,-,-,-,-,Roasted-Bass,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_RoastFish_01.png,262
Item_RoastFish_03,Roasted Trout,1,0,0,0,5,0,1,0,0,0,-,-,-,-,Roasted-Trout,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_RoastFish_03.png,263
Item_RoastFish_07_E,Roasted Carp,1,0,0,0,5,0,1,0,0,0,-,-,-,-,Roasted-Carp,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_RoastFish_07.png,264
Item_RoastFish_09_F,Roasted Porgy,1,0,0,0,5,0,1,0,0,0,-,-,-,-,Roasted-Porgy,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_RoastFish_09.png,265
Item_RoastFish_18,Roasted Cave Fish,1,0,0,0,5,0,1,0,0,0,-,-,-,-,Roasted-Fish,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_RoastFish_18.png,266
Item_RoastFish_02,Roasted Hearty Bass,1,0,0,0,5,0,1,0,0,0,-,-,-,-,Roasted-Bass,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_RoastFish_02.png,267
Item_RoastFish_04,Roasted Hearty Salmon,1,0,0,0,5,0,1,0,0,0,-,-,-,-,Roasted-Salmon,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_RoastFish_04.png,268
Item_RoastFish_15_O,Blackened Crab,1,0,0,0,5,0,1,0,0,0,-,-,-,-,Blackened-Crab,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_RoastFish_15.png,269
Item_RoastFish_13,Sneaky River Escargot,1,0,0,0,10,0,1,0,0,0,-,-,-,-,River-Escargot,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_RoastFish_13.png,270
Item_Roast_52,Roasted Tree Nut,1,0,0,0,5,0,1,0,0,0,-,-,-,-,Roasted-Tree-Nut,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_Roast_52.png,271
Item_Roast_48,Roasted Acorn,1,0,0,0,5,0,1,0,0,0,-,-,-,-,Roasted-Acorn,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_Roast_48.png,272
Item_Roast_51,Campfire Egg,1,0,0,0,1,0,1,0,0,0,-,-,-,-,Campfire-Egg,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_Roast_51.png,273
Item_Boiled_01,Hard-Boiled Egg,1,0,0,0,1,0,1,0,0,0,-,-,-,-,Boiled-Egg,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_Boiled_01.png,274
Item_Chilled_01,Icy Meat,1,0,0,0,10,0,1,0,0,1,-,-,-,-,Icy-Meat,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_Chilled_01.png,275
Item_Chilled_02,Icy Prime Meat,1,0,0,0,10,0,1,0,0,1,-,-,-,-,Icy-Meat,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_Chilled_02.png,276
Item_Chilled_03,Icy Gourmet Meat,1,0,0,0,10,0,1,0,0,1,-,-,-,-,Icy-Meat,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_Chilled_03.png,277
Item_Chilled_04,Frozen Bird Drumstick,1,0,0,0,10,0,1,0,0,1,-,-,-,-,Frozen-Drumstick,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_Chilled_04.png,278
Item_Chilled_05,Frozen Bird Thigh,1,0,0,0,10,0,1,0,0,1,-,-,-,-,Frozen-Thigh,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_Chilled_05.png,279
Item_Chilled_06,Frozen Whole Bird,1,0,0,0,10,0,1,0,0,1,-,-,-,-,Frozen-Bird,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_Chilled_06.png,280
Item_ChilledFish_16,Frozen Arowana,1,0,0,0,10,0,1,0,0,1,-,-,-,-,Frozen-Arowana,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_ChilledFish_16.png,281
Item_ChilledFish_01,Frozen Bass,1,0,0,0,10,0,1,0,0,1,-,-,-,-,Frozen-Bass,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_ChilledFish_01.png,282
Item_ChilledFish_03,Frozen Trout,1,0,0,0,10,0,1,0,0,1,-,-,-,-,Frozen-Trout,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_ChilledFish_03.png,283
Item_ChilledFish_04_E,Frozen Carp,1,0,0,0,10,0,1,0,0,1,-,-,-,-,Frozen-Carp,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_ChilledFish_04.png,284
Item_ChilledFish_05_F,Frozen Porgy,1,0,0,0,10,0,1,0,0,1,-,-,-,-,Frozen-Porgy,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_ChilledFish_05.png,285
Item_ChilledFish_18,Frozen Cave Fish,1,0,0,0,10,0,1,0,0,1,-,-,-,-,Frozen-Fish,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_ChilledFish_18.png,286
Item_ChilledFish_06,Frozen Hearty Bass,1,0,0,0,10,0,1,0,0,1,-,-,-,-,Frozen-Bass,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_ChilledFish_06.png,287
Item_ChilledFish_02,Frozen Hearty Salmon,1,0,0,0,10,0,1,0,0,1,-,-,-,-,Frozen-Salmon,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_ChilledFish_02.png,288
Item_ChilledFish_07_O,Frozen Crab,1,0,0,0,10,0,1,0,0,1,-,-,-,-,Frozen-Crab,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_ChilledFish_07.png,289
Item_ChilledFish_08,Frozen River Snail,1,0,0,0,10,0,1,0,0,1,-,-,-,-,Frozen-Snail,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/Item_ChilledFish_08.png,290
Weapon_Sword_044,Tree Branch,2,0,0,4,4,0,1,0,1,1,-,-,-,-,Tree-Branch,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_044.png,291
Weapon_Sword_043,Torch,2,0,0,8,8,0,1,0,1,1,-,-,-,Torch,Torch,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_043.png,292
Weapon_Sword_022,Soup Ladle,4,0,0,5,5,0,1,0,1,1,-,-,-,-,Soup-Ladle,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_022.png,293
Weapon_Sword_105,Boomerang,6,0,0,16,15,0,1,1,1,1,-,-,-,-,Boomerang,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_105.png,294
Weapon_Sword_051,Boomerang✨,8,0,0,18,15,0,1,1,1,1,-,-,-,-,Boomerang,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_051.png,295
Weapon_Sword_059,Sea-Breeze Boomerang,16,0,0,20,15,0,1,1,1,1,-,-,-,-,Boomerang,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_059.png,296
Weapon_Sword_106,Traveler's Sword,5,0,0,16,15,0,1,1,1,1,-,-,-,-,Traveler's-Sword,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_106.png,297
Weapon_Sword_001,Traveler's Sword✨,7,0,0,20,15,0,1,1,1,1,-,-,-,-,Traveler's-Sword,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_001.png,298
Weapon_Sword_112,Soldier's Broadsword,6,0,0,17,15,0,1,1,1,1,-,-,-,-,Soldier's-Broadsword,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_112.png,299
Weapon_Sword_002,Soldier's Broadsword✨,12,0,0,23,15,0,1,1,1,1,-,-,-,-,Soldier's-Sword,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_002.png,300
Weapon_Sword_113,Knight's Broadsword,7,0,0,18,15,0,1,1,1,1,-,-,-,-,Knight's-Broadsword,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_113.png,301
Weapon_Sword_003,Knight's Broadsword✨,18,0,0,27,15,0,1,1,1,1,-,-,-,-,Knight's-Sword,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_003.png,302
Weapon_Sword_124,Royal Broadsword,10,0,0,20,15,0,1,1,1,1,-,-,-,-,Royal-Broadsword,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_124.png,303
Weapon_Sword_024,Royal Broadsword✨,24,0,0,35,15,0,1,1,1,1,-,-,-,-,Royal-Broadsword,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_024.png,304
Weapon_Sword_125,Forest Dweller's Sword,7,0,0,17,15,0,1,1,1,1,-,-,-,-,Forest-Sword,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_125.png,305
Weapon_Sword_025,Forest Dweller's Sword✨,16,0,0,27,15,0,1,1,1,1,-,-,-,-,Forest-Sword,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_025.png,306
Weapon_Sword_127,Zora Sword,6,0,0,20,15,0,1,1,1,1,-,-,-,-,Zora-Sword,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_127.png,307
Weapon_Sword_027,Zora Sword✨,12,0,0,27,15,0,1,1,1,1,-,-,-,-,Zora-Sword,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_027.png,308
Weapon_Sword_131,Feathered Edge,6,0,0,18,15,0,1,1,1,1,-,-,-,-,Feathered-Edge,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_131.png,309
Weapon_Sword_031,Feathered Edge✨,13,0,0,27,15,0,1,1,1,1,-,-,-,-,Feathered-Edge,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_031.png,310
Weapon_Sword_129,Gerudo Scimitar,8,0,0,10,10,0,1,1,1,1,-,-,-,-,Gerudo-Scimitar,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_129.png,311
Weapon_Sword_029,Gerudo Scimitar✨,17,0,0,14,14,0,1,1,1,1,-,-,-,-,Gerudo-Scimitar,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_029.png,312
Weapon_Sword_052,Scimitar of the Seven,28,0,0,60,15,0,1,1,1,1,-,-,-,-,Scimitar of the Seven,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_052.png,313
Weapon_Sword_114,Eightfold Blade,6,0,0,16,15,0,1,1,1,1,-,-,-,-,Eightfold-Blade,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_114.png,314
Weapon_Sword_041,Eightfold Blade✨,15,0,0,26,15,0,1,1,1,1,-,-,-,-,Eightfold-Blade,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_041.png,315
Weapon_Sword_021,Rusty Broadsword,5,0,0,6,6,0,1,1,1,1,-,-,-,-,Rusty-Broadsword,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_021.png,316
Weapon_Sword_058,Sword of the Hero,17,0,0,27,15,0,1,1,1,1,-,-,-,-,Sword of the Hero,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_058.png,317
Weapon_Sword_147,Royal Guard's Sword,22,0,0,10,10,0,1,1,1,1,-,-,-,-,Guard's-Sword,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_147.png,318
Weapon_Sword_047,Royal Guard's Sword✨,30,0,0,12,12,0,1,1,1,1,-,-,-,-,Guard's-Sword,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_047.png,319
Weapon_Sword_057,White Sword of the Sky,24,0,0,45,15,0,1,1,1,1,-,-,-,-,White Sword of the Sky,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_057.png,320
Weapon_Sword_103,Wooden Stick,4,0,0,12,12,0,1,0,1,1,-,-,-,-,Wooden-Stick,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_103.png,321
Weapon_Sword_108,Sturdy Wooden Stick,5,0,0,24,15,0,1,0,1,1,-,-,-,-,Sturdy-Stick,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_108.png,322
Weapon_Sword_109,Gnarled Wooden Stick,14,0,0,14,14,0,1,0,1,1,-,-,-,-,Mighty-Stick,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_109.png,323
Weapon_Sword_107,Lizal Boomerang,8,0,0,17,15,0,1,1,1,1,-,-,-,-,Boomerang,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_107.png,324
Weapon_Sword_101,Zonaite Sword,6,0,0,15,15,0,1,1,1,1,Zonai Fuse,-,-,-,Zonaite-Sword,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_101.png,325
Weapon_Sword_163,Strong Zonaite Sword,7,0,0,16,15,0,1,1,1,1,Zonai Fuse,-,-,-,Strong-Zonaite-Sword,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_163.png,326
Weapon_Sword_164,Mighty Zonaite Sword,10,0,0,18,15,0,1,1,1,1,Zonai Fuse,-,-,-,Mighty-Zonaite-Sword,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_164.png,327
Weapon_Sword_161,Magic Rod,6,0,0,14,14,0,1,0,1,1,-,-,-,-,Magic-Rod,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_161.png,328
Weapon_Sword_019,Bokoblin Arm,20,0,0,5,5,0,1,0,1,1,Bone,-,-,-,Bokoblin-Arm,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_019.png,329
Weapon_Sword_020,Lizalfos Arm,22,0,0,5,5,0,1,0,1,1,Bone,-,-,-,Lizalfos-Arm,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_020.png,330
Weapon_Sword_166,Gloom Sword,41,0,0,15,15,0,1,1,1,1,-,-,-,-,Gloom-Sword,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Sword_166.png,331
Weapon_Lsword_045,Farming Hoe,6,0,0,6,6,0,1,0,1,1,-,-,-,-,Farming-Hoe,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_045.png,332
Weapon_Lsword_038,Boat Oar,4,0,0,8,8,0,1,0,1,1,-,-,-,-,Boat-Oar,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_038.png,333
Weapon_Lsword_174,Giant Boomerang,11,0,0,18,15,0,1,1,1,1,-,-,-,-,Boomerang,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_174.png,334
Weapon_Lsword_051,Giant Boomerang✨,23,0,0,40,15,0,1,1,1,1,-,-,-,-,Giant-Boomerang,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_051.png,335
Weapon_Lsword_106,Traveler's Claymore,6,0,0,16,15,0,1,1,1,1,-,-,-,-,Traveler's-Claymore,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_106.png,336
Weapon_Lsword_001,Traveler's Claymore✨,9,0,0,20,15,0,1,1,1,1,-,-,-,-,Traveler's-Claymore,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_001.png,337
Weapon_Lsword_112,Soldier's Claymore,8,0,0,17,15,0,1,1,1,1,-,-,-,-,Soldier's-Claymore,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_112.png,338
Weapon_Lsword_002,Soldier's Claymore✨,16,0,0,25,15,0,1,1,1,1,-,-,-,-,Soldier's-Claymore,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_002.png,339
Weapon_Lsword_113,Knight's Claymore,11,0,0,18,15,0,1,1,1,1,-,-,-,-,Knight's-Claymore,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_113.png,340
Weapon_Lsword_003,Knight's Claymore✨,24,0,0,30,15,0,1,1,1,1,-,-,-,-,Knight's-Claymore,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_003.png,341
Weapon_Lsword_124,Royal Claymore,14,0,0,20,15,0,1,1,1,1,-,-,-,-,Royal-Claymore,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_124.png,342
Weapon_Lsword_024,Royal Claymore✨,34,0,0,40,15,0,1,1,1,1,-,-,-,-,Royal-Claymore,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_024.png,343
Weapon_Lsword_127,Zora Longsword,8,0,0,20,15,0,1,1,1,1,-,-,-,-,Zora-Longsword,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_127.png,344
Weapon_Lsword_027,Zora Longsword✨,17,0,0,30,15,0,1,1,1,1,-,-,-,-,Zora-Longsword,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_027.png,345
Weapon_Lsword_136,Cobble Crusher,9,0,0,18,15,0,1,0,1,1,Shatter Rock,-,-,-,Cobble-Crusher,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_136.png,346
Weapon_Lsword_036,Cobble Crusher✨,14,0,0,30,15,0,1,0,1,1,Shatter Rock,-,-,-,Cobble-Crusher,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_036.png,347
Weapon_Lsword_054,Boulder Breaker,38,0,0,40,15,0,1,0,1,1,Shatter Rock,-,-,-,Boulder Breaker,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_054.png,348
Weapon_Lsword_059,Biggoron's Sword,36,0,0,60,15,0,1,1,1,1,-,-,-,-,Biggoron's Sword,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_059.png,349
Weapon_Lsword_129,Gerudo Claymore,10,0,0,10,10,0,1,1,1,1,-,-,-,-,Gerudo-Claymore,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_129.png,350
Weapon_Lsword_029,Gerudo Claymore✨,22,0,0,14,14,0,1,1,1,1,-,-,-,-,Gerudo-Claymore,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_029.png,351
Weapon_Lsword_114,Eightfold Longblade,8,0,0,18,15,0,1,1,1,1,-,-,-,-,Eightfold-Longblade,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_114.png,352
Weapon_Lsword_041,Eightfold Longblade✨,23,0,0,25,15,0,1,1,1,1,-,-,-,-,Eightfold-Longblade,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_041.png,353
Weapon_Lsword_057,Dusk Claymore,32,0,0,50,15,0,1,1,1,1,-,-,-,-,Dusk-Claymore,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_057.png,354
Weapon_Lsword_060,Fierce Deity Sword,38,0,0,35,15,0,1,1,1,1,-,-,-,-,Fierce Deity Sword,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_060.png,355
Weapon_Lsword_020,Rusty Claymore,6,0,0,8,8,0,1,1,1,1,-,-,-,-,Rusty-Claymore,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_020.png,356
Weapon_Lsword_147,Royal Guard's Claymore,32,0,0,11,11,0,1,1,1,1,-,-,-,-,Guard's-Claymore,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_147.png,357
Weapon_Lsword_047,Royal Guard's Claymore✨,39,0,0,12,12,0,1,1,1,1,-,-,-,-,Guard's-Claymore,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_047.png,358
Weapon_Lsword_103,Thick Stick,5,0,0,14,14,0,1,0,1,1,-,-,-,-,Thick-Stick,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_103.png,359
